terms/0,terms/1,termNames/0,termNames/1,periods/0/name,periods/0/date,periods/0/value,periods/1/name,periods/1/date,periods/1/value,periods/2/name,periods/2/date,periods/2/value,periods/3/name,periods/3/date,periods/3/value,periods/4/name,periods/4/date,periods/4/value,periods/5/name,periods/5/date,periods/5/value,periods/6/name,periods/6/date,periods/6/value,periods/7/name,periods/7/date,periods/7/value,periods/8/name,periods/8/date,periods/8/value,periods/9/name,periods/9/date,periods/9/value,periods/10/name,periods/10/date,periods/10/value,periods/11/name,periods/11/date,periods/11/value,periods/12/name,periods/12/date,periods/12/value,periods/13/name,periods/13/date,periods/13/value,periods/14/name,periods/14/date,periods/14/value,periods/15/name,periods/15/date,periods/15/value,periods/16/name,periods/16/date,periods/16/value,periods/17/name,periods/17/date,periods/17/value,periods/18/name,periods/18/date,periods/18/value,periods/19/name,periods/19/date,periods/19/value,periods/20/name,periods/20/date,periods/20/value,periods/21/name,periods/21/date,periods/21/value,periods/22/name,periods/22/date,periods/22/value,periods/23/name,periods/23/date,periods/23/value
263964,741917,ЩЕРБАКТИНСКИЙ РАЙОН,Всего,2019 год,31.12.2019,101,2018 год,31.12.2018,117,2009 год,31.12.2009,191,2011 год,31.12.2011,190,2016 год,31.12.2016,108,2010 год,31.12.2010,174,2015 год,31.12.2015,106,2013 год,31.12.2013,126,2014 год,31.12.2014,119,2012 год,31.12.2012,133,2017 год,31.12.2017,114,2022 год,31.12.2022,105,2021 год,31.12.2021,100,2020 год,31.12.2020,99,2023 год,31.12.2023,116,,,,,,,,,,,,,,,,,,,,,,,,,,,
263964,533590,ЩЕРБАКТИНСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,101,2018 год,31.12.2018,117,2009 год,31.12.2009,191,2011 год,31.12.2011,190,2016 год,31.12.2016,108,2010 год,31.12.2010,174,2015 год,31.12.2015,106,2013 год,31.12.2013,126,2014 год,31.12.2014,119,2012 год,31.12.2012,133,2017 год,31.12.2017,114,2022 год,31.12.2022,105,2021 год,31.12.2021,100,2020 год,31.12.2020,99,2023 год,31.12.2023,116,,,,,,,,,,,,,,,,,,,,,,,,,,,
264024,741917,ПЕТРОПАВЛОВСК Г.А.,Всего,2019 год,31.12.2019,1722,2018 год,31.12.2018,1793,2009 год,31.12.2009,1847,2011 год,31.12.2011,2235,2016 год,31.12.2016,1834,2010 год,31.12.2010,1891,2015 год,31.12.2015,2037,2013 год,31.12.2013,2265,2014 год,31.12.2014,2138,2012 год,31.12.2012,2202,2017 год,31.12.2017,1928,2022 год,31.12.2022,1715,2021 год,31.12.2021,1777,2020 год,31.12.2020,1488,2023 год,31.12.2023,1579,,,,,,,,,,,,,,,,,,,,,,,,,,,
264024,533589,ПЕТРОПАВЛОВСК Г.А.,городская местность,2019 год,31.12.2019,1722,2018 год,31.12.2018,1793,2009 год,31.12.2009,1847,2011 год,31.12.2011,2233,2016 год,31.12.2016,1834,2010 год,31.12.2010,1888,2015 год,31.12.2015,2037,2013 год,31.12.2013,2265,2014 год,31.12.2014,2138,2012 год,31.12.2012,2200,2017 год,31.12.2017,1928,2022 год,31.12.2022,1715,2021 год,31.12.2021,1777,2020 год,31.12.2020,1488,2023 год,31.12.2023,1579,,,,,,,,,,,,,,,,,,,,,,,,,,,
264024,533590,ПЕТРОПАВЛОВСК Г.А.,сельская местность,2011 год,31.12.2011,2,2010 год,31.12.2010,3,2012 год,31.12.2012,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264031,741917,АЙЫРТАУСКИЙ РАЙОН,Всего,2019 год,31.12.2019,151,2018 год,31.12.2018,171,2009 год,31.12.2009,274,2011 год,31.12.2011,322,2016 год,31.12.2016,184,2010 год,31.12.2010,291,2015 год,31.12.2015,224,2013 год,31.12.2013,233,2014 год,31.12.2014,244,2012 год,31.12.2012,316,2017 год,31.12.2017,180,2022 год,31.12.2022,178,2021 год,31.12.2021,171,2020 год,31.12.2020,154,2023 год,31.12.2023,160,,,,,,,,,,,,,,,,,,,,,,,,,,,
264031,533590,АЙЫРТАУСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,151,2018 год,31.12.2018,171,2009 год,31.12.2009,274,2011 год,31.12.2011,322,2016 год,31.12.2016,184,2010 год,31.12.2010,291,2015 год,31.12.2015,224,2013 год,31.12.2013,233,2014 год,31.12.2014,244,2012 год,31.12.2012,316,2017 год,31.12.2017,180,2022 год,31.12.2022,178,2021 год,31.12.2021,171,2020 год,31.12.2020,154,2023 год,31.12.2023,160,,,,,,,,,,,,,,,,,,,,,,,,,,,
264140,741917,АКЖАРСКИЙ РАЙОН,Всего,2019 год,31.12.2019,65,2018 год,31.12.2018,53,2009 год,31.12.2009,137,2011 год,31.12.2011,120,2016 год,31.12.2016,73,2010 год,31.12.2010,107,2015 год,31.12.2015,77,2013 год,31.12.2013,111,2014 год,31.12.2014,84,2012 год,31.12.2012,134,2017 год,31.12.2017,59,2022 год,31.12.2022,71,2021 год,31.12.2021,69,2020 год,31.12.2020,74,2023 год,31.12.2023,61,,,,,,,,,,,,,,,,,,,,,,,,,,,
264140,533590,АКЖАРСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,65,2018 год,31.12.2018,53,2009 год,31.12.2009,137,2011 год,31.12.2011,120,2016 год,31.12.2016,73,2010 год,31.12.2010,107,2015 год,31.12.2015,77,2013 год,31.12.2013,111,2014 год,31.12.2014,84,2012 год,31.12.2012,134,2017 год,31.12.2017,59,2022 год,31.12.2022,71,2021 год,31.12.2021,69,2020 год,31.12.2020,74,2023 год,31.12.2023,61,,,,,,,,,,,,,,,,,,,,,,,,,,,
264178,741917,РАЙОН МАГЖАНА ЖУМАБАЕВА,Всего,2019 год,31.12.2019,161,2018 год,31.12.2018,170,2009 год,31.12.2009,201,2011 год,31.12.2011,208,2016 год,31.12.2016,135,2010 год,31.12.2010,194,2015 год,31.12.2015,185,2013 год,31.12.2013,207,2014 год,31.12.2014,195,2012 год,31.12.2012,209,2017 год,31.12.2017,176,2022 год,31.12.2022,172,2021 год,31.12.2021,174,2020 год,31.12.2020,118,2023 год,31.12.2023,135,,,,,,,,,,,,,,,,,,,,,,,,,,,
264178,533589,РАЙОН МАГЖАНА ЖУМАБАЕВА,городская местность,2019 год,31.12.2019,57,2018 год,31.12.2018,62,2009 год,31.12.2009,125,2011 год,31.12.2011,75,2016 год,31.12.2016,46,2010 год,31.12.2010,65,2015 год,31.12.2015,59,2013 год,31.12.2013,67,2014 год,31.12.2014,70,2012 год,31.12.2012,73,2017 год,31.12.2017,73,2022 год,31.12.2022,65,2021 год,31.12.2021,67,2020 год,31.12.2020,37,2023 год,31.12.2023,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
264178,533590,РАЙОН МАГЖАНА ЖУМАБАЕВА,сельская местность,2019 год,31.12.2019,104,2018 год,31.12.2018,108,2009 год,31.12.2009,76,2011 год,31.12.2011,133,2016 год,31.12.2016,89,2010 год,31.12.2010,129,2015 год,31.12.2015,126,2013 год,31.12.2013,140,2014 год,31.12.2014,125,2012 год,31.12.2012,136,2017 год,31.12.2017,103,2022 год,31.12.2022,107,2021 год,31.12.2021,107,2020 год,31.12.2020,81,2023 год,31.12.2023,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
264274,741917,ЕСИЛЬСКИЙ РАЙОН,Всего,2019 год,31.12.2019,121,2018 год,31.12.2018,132,2009 год,31.12.2009,179,2011 год,31.12.2011,232,2016 год,31.12.2016,123,2010 год,31.12.2010,183,2015 год,31.12.2015,157,2013 год,31.12.2013,151,2014 год,31.12.2014,194,2012 год,31.12.2012,179,2017 год,31.12.2017,137,2022 год,31.12.2022,141,2021 год,31.12.2021,136,2020 год,31.12.2020,95,2023 год,31.12.2023,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
264274,533590,ЕСИЛЬСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,121,2018 год,31.12.2018,132,2009 год,31.12.2009,179,2011 год,31.12.2011,232,2016 год,31.12.2016,123,2010 год,31.12.2010,183,2015 год,31.12.2015,157,2013 год,31.12.2013,151,2014 год,31.12.2014,194,2012 год,31.12.2012,179,2017 год,31.12.2017,137,2022 год,31.12.2022,141,2021 год,31.12.2021,136,2020 год,31.12.2020,95,2023 год,31.12.2023,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
264351,741917,ЖАМБЫЛСКИЙ РАЙОН,Всего,2019 год,31.12.2019,122,2018 год,31.12.2018,115,2009 год,31.12.2009,155,2011 год,31.12.2011,149,2016 год,31.12.2016,131,2010 год,31.12.2010,171,2015 год,31.12.2015,137,2013 год,31.12.2013,175,2014 год,31.12.2014,140,2012 год,31.12.2012,161,2017 год,31.12.2017,119,2022 год,31.12.2022,94,2021 год,31.12.2021,108,2020 год,31.12.2020,81,2023 год,31.12.2023,94,,,,,,,,,,,,,,,,,,,,,,,,,,,
264351,533590,ЖАМБЫЛСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,122,2018 год,31.12.2018,115,2009 год,31.12.2009,155,2011 год,31.12.2011,149,2016 год,31.12.2016,131,2010 год,31.12.2010,171,2015 год,31.12.2015,137,2013 год,31.12.2013,175,2014 год,31.12.2014,140,2012 год,31.12.2012,161,2017 год,31.12.2017,119,2022 год,31.12.2022,94,2021 год,31.12.2021,108,2020 год,31.12.2020,81,2023 год,31.12.2023,94,,,,,,,,,,,,,,,,,,,,,,,,,,,
264430,741917,КЫЗЫЛЖАРСКИЙ РАЙОН,Всего,2019 год,31.12.2019,255,2018 год,31.12.2018,262,2009 год,31.12.2009,294,2011 год,31.12.2011,378,2016 год,31.12.2016,260,2010 год,31.12.2010,291,2015 год,31.12.2015,313,2013 год,31.12.2013,317,2014 год,31.12.2014,278,2012 год,31.12.2012,293,2017 год,31.12.2017,234,2022 год,31.12.2022,273,2021 год,31.12.2021,241,2020 год,31.12.2020,197,2023 год,31.12.2023,215,,,,,,,,,,,,,,,,,,,,,,,,,,,
264430,533590,КЫЗЫЛЖАРСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,255,2018 год,31.12.2018,262,2009 год,31.12.2009,294,2011 год,31.12.2011,378,2016 год,31.12.2016,260,2010 год,31.12.2010,291,2015 год,31.12.2015,313,2013 год,31.12.2013,317,2014 год,31.12.2014,278,2012 год,31.12.2012,293,2017 год,31.12.2017,234,2022 год,31.12.2022,273,2021 год,31.12.2021,241,2020 год,31.12.2020,197,2023 год,31.12.2023,215,,,,,,,,,,,,,,,,,,,,,,,,,,,
264529,741917,МАМЛЮТСКИЙ РАЙОН,Всего,2019 год,31.12.2019,87,2018 год,31.12.2018,108,2009 год,31.12.2009,152,2011 год,31.12.2011,140,2016 год,31.12.2016,80,2010 год,31.12.2010,166,2015 год,31.12.2015,120,2013 год,31.12.2013,137,2014 год,31.12.2014,134,2012 год,31.12.2012,138,2017 год,31.12.2017,118,2022 год,31.12.2022,94,2021 год,31.12.2021,104,2020 год,31.12.2020,84,2023 год,31.12.2023,94,,,,,,,,,,,,,,,,,,,,,,,,,,,
264529,533589,МАМЛЮТСКИЙ РАЙОН,городская местность,2019 год,31.12.2019,39,2018 год,31.12.2018,39,2009 год,31.12.2009,102,2011 год,31.12.2011,50,2016 год,31.12.2016,31,2010 год,31.12.2010,66,2015 год,31.12.2015,51,2013 год,31.12.2013,54,2014 год,31.12.2014,52,2012 год,31.12.2012,57,2017 год,31.12.2017,48,2022 год,31.12.2022,47,2021 год,31.12.2021,52,2020 год,31.12.2020,44,2023 год,31.12.2023,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
264529,533590,МАМЛЮТСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,48,2018 год,31.12.2018,69,2009 год,31.12.2009,50,2011 год,31.12.2011,90,2016 год,31.12.2016,49,2010 год,31.12.2010,100,2015 год,31.12.2015,69,2013 год,31.12.2013,83,2014 год,31.12.2014,82,2012 год,31.12.2012,81,2017 год,31.12.2017,70,2022 год,31.12.2022,47,2021 год,31.12.2021,52,2020 год,31.12.2020,40,2023 год,31.12.2023,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
264587,741917,РАЙОН ШАЛ АКЫНА,Всего,2019 год,31.12.2019,113,2018 год,31.12.2018,129,2009 год,31.12.2009,148,2011 год,31.12.2011,114,2016 год,31.12.2016,97,2010 год,31.12.2010,153,2015 год,31.12.2015,115,2013 год,31.12.2013,166,2014 год,31.12.2014,135,2012 год,31.12.2012,170,2017 год,31.12.2017,99,2022 год,31.12.2022,108,2021 год,31.12.2021,116,2020 год,31.12.2020,112,2023 год,31.12.2023,91,,,,,,,,,,,,,,,,,,,,,,,,,,,
264587,533589,РАЙОН ШАЛ АКЫНА,городская местность,2019 год,31.12.2019,55,2018 год,31.12.2018,60,2009 год,31.12.2009,113,2011 год,31.12.2011,52,2016 год,31.12.2016,52,2010 год,31.12.2010,61,2015 год,31.12.2015,52,2013 год,31.12.2013,72,2014 год,31.12.2014,76,2012 год,31.12.2012,84,2017 год,31.12.2017,42,2022 год,31.12.2022,55,2021 год,31.12.2021,61,2020 год,31.12.2020,63,2023 год,31.12.2023,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
264587,533590,РАЙОН ШАЛ АКЫНА,сельская местность,2019 год,31.12.2019,58,2018 год,31.12.2018,69,2009 год,31.12.2009,35,2011 год,31.12.2011,62,2016 год,31.12.2016,45,2010 год,31.12.2010,92,2015 год,31.12.2015,63,2013 год,31.12.2013,94,2014 год,31.12.2014,59,2012 год,31.12.2012,86,2017 год,31.12.2017,57,2022 год,31.12.2022,53,2021 год,31.12.2021,55,2020 год,31.12.2020,49,2023 год,31.12.2023,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
264646,741917,АККАЙЫНСКИЙ РАЙОН,Всего,2019 год,31.12.2019,97,2018 год,31.12.2018,100,2009 год,31.12.2009,154,2011 год,31.12.2011,183,2016 год,31.12.2016,101,2010 год,31.12.2010,149,2015 год,31.12.2015,128,2013 год,31.12.2013,146,2014 год,31.12.2014,148,2012 год,31.12.2012,159,2017 год,31.12.2017,121,2022 год,31.12.2022,103,2021 год,31.12.2021,90,2020 год,31.12.2020,87,2023 год,31.12.2023,80,,,,,,,,,,,,,,,,,,,,,,,,,,,
264646,533590,АККАЙЫНСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,97,2018 год,31.12.2018,100,2009 год,31.12.2009,154,2011 год,31.12.2011,183,2016 год,31.12.2016,101,2010 год,31.12.2010,149,2015 год,31.12.2015,128,2013 год,31.12.2013,146,2014 год,31.12.2014,148,2012 год,31.12.2012,159,2017 год,31.12.2017,121,2022 год,31.12.2022,103,2021 год,31.12.2021,90,2020 год,31.12.2020,87,2023 год,31.12.2023,80,,,,,,,,,,,,,,,,,,,,,,,,,,,
264693,741917,ТАЙЫНШИНСКИЙ РАЙОН,Всего,2019 год,31.12.2019,248,2018 год,31.12.2018,212,2009 год,31.12.2009,319,2011 год,31.12.2011,375,2016 год,31.12.2016,198,2010 год,31.12.2010,332,2015 год,31.12.2015,260,2013 год,31.12.2013,350,2014 год,31.12.2014,314,2012 год,31.12.2012,356,2017 год,31.12.2017,269,2022 год,31.12.2022,233,2021 год,31.12.2021,214,2020 год,31.12.2020,181,2023 год,31.12.2023,204,,,,,,,,,,,,,,,,,,,,,,,,,,,
264693,533589,ТАЙЫНШИНСКИЙ РАЙОН,городская местность,2019 год,31.12.2019,84,2018 год,31.12.2018,81,2009 год,31.12.2009,197,2011 год,31.12.2011,111,2016 год,31.12.2016,56,2010 год,31.12.2010,118,2015 год,31.12.2015,80,2013 год,31.12.2013,100,2014 год,31.12.2014,113,2012 год,31.12.2012,100,2017 год,31.12.2017,114,2022 год,31.12.2022,99,2021 год,31.12.2021,94,2020 год,31.12.2020,78,2023 год,31.12.2023,78,,,,,,,,,,,,,,,,,,,,,,,,,,,
264693,533590,ТАЙЫНШИНСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,164,2018 год,31.12.2018,131,2009 год,31.12.2009,122,2011 год,31.12.2011,264,2016 год,31.12.2016,142,2010 год,31.12.2010,214,2015 год,31.12.2015,180,2013 год,31.12.2013,250,2014 год,31.12.2014,201,2012 год,31.12.2012,256,2017 год,31.12.2017,155,2022 год,31.12.2022,134,2021 год,31.12.2021,120,2020 год,31.12.2020,103,2023 год,31.12.2023,126,,,,,,,,,,,,,,,,,,,,,,,,,,,
264811,741917,ТИМИРЯЗЕВСКИЙ РАЙОН,Всего,2019 год,31.12.2019,68,2018 год,31.12.2018,81,2009 год,31.12.2009,80,2011 год,31.12.2011,95,2016 год,31.12.2016,55,2010 год,31.12.2010,106,2015 год,31.12.2015,78,2013 год,31.12.2013,86,2014 год,31.12.2014,100,2012 год,31.12.2012,86,2017 год,31.12.2017,72,2022 год,31.12.2022,58,2021 год,31.12.2021,56,2020 год,31.12.2020,51,2023 год,31.12.2023,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
264811,533590,ТИМИРЯЗЕВСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,68,2018 год,31.12.2018,81,2009 год,31.12.2009,80,2011 год,31.12.2011,95,2016 год,31.12.2016,55,2010 год,31.12.2010,106,2015 год,31.12.2015,78,2013 год,31.12.2013,86,2014 год,31.12.2014,100,2012 год,31.12.2012,86,2017 год,31.12.2017,72,2022 год,31.12.2022,58,2021 год,31.12.2021,56,2020 год,31.12.2020,51,2023 год,31.12.2023,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
264854,741917,УАЛИХАНОВСКИЙ РАЙОН,Всего,2019 год,31.12.2019,64,2018 год,31.12.2018,56,2009 год,31.12.2009,154,2011 год,31.12.2011,137,2016 год,31.12.2016,91,2010 год,31.12.2010,138,2015 год,31.12.2015,87,2013 год,31.12.2013,100,2014 год,31.12.2014,101,2012 год,31.12.2012,130,2017 год,31.12.2017,56,2022 год,31.12.2022,71,2021 год,31.12.2021,76,2020 год,31.12.2020,64,2023 год,31.12.2023,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
264854,533590,УАЛИХАНОВСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,64,2018 год,31.12.2018,56,2009 год,31.12.2009,154,2011 год,31.12.2011,137,2016 год,31.12.2016,91,2010 год,31.12.2010,138,2015 год,31.12.2015,87,2013 год,31.12.2013,100,2014 год,31.12.2014,101,2012 год,31.12.2012,130,2017 год,31.12.2017,56,2022 год,31.12.2022,71,2021 год,31.12.2021,76,2020 год,31.12.2020,64,2023 год,31.12.2023,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
264901,741917,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,Всего,2019 год,31.12.2019,172,2018 год,31.12.2018,223,2009 год,31.12.2009,317,2011 год,31.12.2011,288,2016 год,31.12.2016,204,2010 год,31.12.2010,294,2015 год,31.12.2015,226,2013 год,31.12.2013,287,2014 год,31.12.2014,275,2012 год,31.12.2012,280,2017 год,31.12.2017,262,2022 год,31.12.2022,203,2021 год,31.12.2021,183,2020 год,31.12.2020,146,2023 год,31.12.2023,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
264901,533590,РАЙОН ИМ.ГАБИТА МУСРЕПОВА,сельская местность,2019 год,31.12.2019,172,2018 год,31.12.2018,223,2009 год,31.12.2009,317,2011 год,31.12.2011,288,2016 год,31.12.2016,204,2010 год,31.12.2010,294,2015 год,31.12.2015,226,2013 год,31.12.2013,287,2014 год,31.12.2014,275,2012 год,31.12.2012,280,2017 год,31.12.2017,262,2022 год,31.12.2022,203,2021 год,31.12.2021,183,2020 год,31.12.2020,146,2023 год,31.12.2023,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
264991,741917,УСТЬ-КАМЕНОГОРСК Г.А.,Всего,2019 год,31.12.2019,3053,2018 год,31.12.2018,3053,2009 год,31.12.2009,3035,2011 год,31.12.2011,3549,2016 год,31.12.2016,3232,2010 год,31.12.2010,3182,2015 год,31.12.2015,3538,2013 год,31.12.2013,3935,2014 год,31.12.2014,3867,2012 год,31.12.2012,3660,2017 год,31.12.2017,3278,2022 год,31.12.2022,2528,2021 год,31.12.2021,3384,2020 год,31.12.2020,2840,2023 год,31.12.2023,2633,,,,,,,,,,,,,,,,,,,,,,,,,,,
264991,533589,УСТЬ-КАМЕНОГОРСК Г.А.,городская местность,2019 год,31.12.2019,2934,2018 год,31.12.2018,2950,2009 год,31.12.2009,3001,2011 год,31.12.2011,3429,2016 год,31.12.2016,3157,2010 год,31.12.2010,3136,2015 год,31.12.2015,3501,2013 год,31.12.2013,3928,2014 год,31.12.2014,3862,2012 год,31.12.2012,3550,2017 год,31.12.2017,3199,2022 год,31.12.2022,2425,2021 год,31.12.2021,3267,2020 год,31.12.2020,2711,2023 год,31.12.2023,2514,,,,,,,,,,,,,,,,,,,,,,,,,,,
264991,533590,УСТЬ-КАМЕНОГОРСК Г.А.,сельская местность,2019 год,31.12.2019,119,2018 год,31.12.2018,103,2009 год,31.12.2009,34,2011 год,31.12.2011,120,2016 год,31.12.2016,75,2010 год,31.12.2010,46,2015 год,31.12.2015,37,2013 год,31.12.2013,7,2014 год,31.12.2014,5,2012 год,31.12.2012,110,2017 год,31.12.2017,79,2022 год,31.12.2022,103,2021 год,31.12.2021,117,2020 год,31.12.2020,129,2023 год,31.12.2023,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
265001,741917,АЯГОЗ Г.А.,Всего,2009 год,31.12.2009,338,2011 год,31.12.2011,384,2010 год,31.12.2010,334,2012 год,31.12.2012,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265001,533589,АЯГОЗ Г.А.,городская местность,2009 год,31.12.2009,338,2011 год,31.12.2011,384,2010 год,31.12.2010,334,2012 год,31.12.2012,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265001,533590,АЯГОЗ Г.А.,сельская местность,2012 год,31.12.2012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265007,741917,Г.А.АЛТАЙ,Всего,2009 год,31.12.2009,297,2011 год,31.12.2011,316,2010 год,31.12.2010,304,2012 год,31.12.2012,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265007,533589,Г.А.АЛТАЙ,городская местность,2009 год,31.12.2009,297,2011 год,31.12.2011,316,2010 год,31.12.2010,304,2012 год,31.12.2012,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265009,741917,КУРЧАТОВ Г.А.,Всего,2019 год,31.12.2019,72,2018 год,31.12.2018,71,2009 год,31.12.2009,89,2011 год,31.12.2011,90,2016 год,31.12.2016,92,2010 год,31.12.2010,104,2015 год,31.12.2015,78,2013 год,31.12.2013,94,2014 год,31.12.2014,90,2012 год,31.12.2012,94,2017 год,31.12.2017,69,2022 год,31.12.2022,75,2021 год,31.12.2021,68,2020 год,31.12.2020,94,2023 год,31.12.2023,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
265009,533589,КУРЧАТОВ Г.А.,городская местность,2019 год,31.12.2019,72,2018 год,31.12.2018,71,2009 год,31.12.2009,89,2011 год,31.12.2011,90,2016 год,31.12.2016,92,2010 год,31.12.2010,104,2015 год,31.12.2015,78,2013 год,31.12.2013,94,2014 год,31.12.2014,90,2012 год,31.12.2012,94,2017 год,31.12.2017,69,2022 год,31.12.2022,75,2021 год,31.12.2021,68,2020 год,31.12.2020,94,2023 год,31.12.2023,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
265011,741917,РИДДЕР Г.А.,Всего,2019 год,31.12.2019,438,2018 год,31.12.2018,461,2009 год,31.12.2009,511,2011 год,31.12.2011,546,2016 год,31.12.2016,452,2010 год,31.12.2010,498,2015 год,31.12.2015,555,2013 год,31.12.2013,611,2014 год,31.12.2014,642,2012 год,31.12.2012,610,2017 год,31.12.2017,499,2022 год,31.12.2022,457,2021 год,31.12.2021,486,2020 год,31.12.2020,411,2023 год,31.12.2023,407,,,,,,,,,,,,,,,,,,,,,,,,,,,
265011,533589,РИДДЕР Г.А.,городская местность,2019 год,31.12.2019,419,2018 год,31.12.2018,450,2009 год,31.12.2009,511,2011 год,31.12.2011,545,2016 год,31.12.2016,452,2010 год,31.12.2010,498,2015 год,31.12.2015,555,2013 год,31.12.2013,610,2014 год,31.12.2014,642,2012 год,31.12.2012,607,2017 год,31.12.2017,499,2022 год,31.12.2022,444,2021 год,31.12.2021,472,2020 год,31.12.2020,396,2023 год,31.12.2023,392,,,,,,,,,,,,,,,,,,,,,,,,,,,
265011,533590,РИДДЕР Г.А.,сельская местность,2019 год,31.12.2019,19,2018 год,31.12.2018,11,2011 год,31.12.2011,1,2013 год,31.12.2013,1,2012 год,31.12.2012,3,2022 год,31.12.2022,13,2021 год,31.12.2021,14,2020 год,31.12.2020,15,2023 год,31.12.2023,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265067,741917,СЕМЕЙ Г.А.,Всего,2019 год,31.12.2019,2727,2018 год,31.12.2018,2721,2009 год,31.12.2009,3123,2011 год,31.12.2011,2976,2016 год,31.12.2016,2889,2010 год,31.12.2010,2941,2015 год,31.12.2015,3215,2013 год,31.12.2013,3131,2014 год,31.12.2014,2990,2012 год,31.12.2012,3173,2017 год,31.12.2017,2779,2022 год,31.12.2022,2250,2021 год,31.12.2021,2589,2020 год,31.12.2020,2353,2023 год,31.12.2023,2234,,,,,,,,,,,,,,,,,,,,,,,,,,,
265067,533589,СЕМЕЙ Г.А.,городская местность,2019 год,31.12.2019,2633,2018 год,31.12.2018,2615,2009 год,31.12.2009,3075,2011 год,31.12.2011,2846,2016 год,31.12.2016,2769,2010 год,31.12.2010,2902,2015 год,31.12.2015,3101,2013 год,31.12.2013,2952,2014 год,31.12.2014,2854,2012 год,31.12.2012,3063,2017 год,31.12.2017,2666,2022 год,31.12.2022,2177,2021 год,31.12.2021,2477,2020 год,31.12.2020,2273,2023 год,31.12.2023,2159,,,,,,,,,,,,,,,,,,,,,,,,,,,
265067,533590,СЕМЕЙ Г.А.,сельская местность,2019 год,31.12.2019,94,2018 год,31.12.2018,106,2009 год,31.12.2009,48,2011 год,31.12.2011,130,2016 год,31.12.2016,120,2010 год,31.12.2010,39,2015 год,31.12.2015,114,2013 год,31.12.2013,179,2014 год,31.12.2014,136,2012 год,31.12.2012,110,2017 год,31.12.2017,113,2022 год,31.12.2022,73,2021 год,31.12.2021,112,2020 год,31.12.2020,80,2023 год,31.12.2023,75,,,,,,,,,,,,,,,,,,,,,,,,,,,
265327,741917,АБАЙСКИЙ РАЙОН,Всего,2019 год,31.12.2019,55,2018 год,31.12.2018,57,2009 год,31.12.2009,98,2011 год,31.12.2011,126,2016 год,31.12.2016,64,2010 год,31.12.2010,91,2015 год,31.12.2015,80,2013 год,31.12.2013,125,2014 год,31.12.2014,119,2012 год,31.12.2012,122,2017 год,31.12.2017,67,2022 год,31.12.2022,52,2021 год,31.12.2021,34,2020 год,31.12.2020,56,2023 год,31.12.2023,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
